off_rtg_diff,def_rtg_diff,net_rtg_diff,pace_diff,ts_pct_diff,w_pct_diff,ast_pct_diff,oreb_pct_diff,dreb_pct_diff,tov_pct_diff,efg_pct_diff,rest_diff,last15_win_diff,last15_pm_diff,home_court,home_win
-1.7999999999999972,4.800000000000011,-6.6000000000000005,2.4099999999999966,-0.02100000000000002,-0.19499999999999995,-0.07199999999999995,0.033999999999999975,-0.029000000000000026,-0.007000000000000006,-0.02499999999999991,0.0,-0.2,-10.333333333333332,1,0
-1.7999999999999972,4.800000000000011,-6.6000000000000005,2.4099999999999966,-0.02100000000000002,-0.19499999999999995,-0.07199999999999995,0.033999999999999975,-0.029000000000000026,-0.007000000000000006,-0.02499999999999991,0.0,-0.26666666666666666,-10.533333333333333,1,0
-3.700000000000003,0.6000000000000085,-4.2,4.790000000000006,-0.006000000000000005,-0.08499999999999996,0.04799999999999993,-0.03700000000000003,-0.013000000000000012,-0.0010000000000000009,-0.0030000000000000027,0.0,-0.26666666666666666,-8.600000000000001,1,1
-3.700000000000003,0.6000000000000085,-4.2,4.790000000000006,-0.006000000000000005,-0.08499999999999996,0.04799999999999993,-0.03700000000000003,-0.013000000000000012,-0.0010000000000000009,-0.0030000000000000027,0.0,-0.13333333333333336,-7.533333333333333,1,0
-3.700000000000003,0.6000000000000085,-4.2,4.790000000000006,-0.006000000000000005,-0.08499999999999996,0.04799999999999993,-0.03700000000000003,-0.013000000000000012,-0.0010000000000000009,-0.0030000000000000027,0.0,-0.13333333333333336,-10.933333333333334,1,0
-6.299999999999997,-1.7999999999999972,-4.5,3.4799999999999898,-0.03400000000000003,-0.15800000000000003,0.04200000000000004,-0.02200000000000002,-0.0010000000000000009,-0.010000000000000009,-0.031000000000000028,0.0,-1.0,-21.0,1,0
-6.299999999999997,-1.7999999999999972,-4.5,3.4799999999999898,-0.03400000000000003,-0.15800000000000003,0.04200000000000004,-0.02200000000000002,-0.0010000000000000009,-0.010000000000000009,-0.031000000000000028,0.0,-1.0,-19.333333333333332,1,0
1.2000000000000028,1.7000000000000028,-0.6000000000000001,1.8000000000000114,-0.02100000000000002,0.0,-0.04700000000000004,0.055999999999999966,0.009000000000000008,-0.013999999999999985,-0.028000000000000025,0.0,-0.5333333333333333,-9.899999999999999,1,1
1.2000000000000028,1.7000000000000028,-0.6000000000000001,1.8000000000000114,-0.02100000000000002,0.0,-0.04700000000000004,0.055999999999999966,0.009000000000000008,-0.013999999999999985,-0.028000000000000025,0.0,-0.3904761904761905,-7.247619047619048,1,1
1.2000000000000028,1.7000000000000028,-0.6000000000000001,1.8000000000000114,-0.02100000000000002,0.0,-0.04700000000000004,0.055999999999999966,0.009000000000000008,-0.013999999999999985,-0.028000000000000025,0.0,-0.24444444444444446,-6.688888888888889,1,0
